0.000402,0,0,0
8.06522,0,0,0
16.1291,0,0,0
24.1906,0,0,0
32.2499,0,0,0
40.3177,0,0,0
48.3821,0,0,0
56.4455,0,0,0
64.5057,0,0,0
72.5711,0,0,0
80.639,0,0,0
88.7026,0,0,0
96.7649,0,0,0
104.824,0,0,0
112.918,0,0,0
120.985,0,0,0
129.05,0,0,0
137.118,0,0,0
145.178,0,0,0
153.24,0,0,0
161.332,0,0,0
169.498,0,0,0
177.657,0,0,0
186.048,0,0,0
194.187,0,0,0
202.262,0,0,0
210.433,0,0,0
218.586,0,0,0
226.94,0,0,0
235.338,0,0,0
243.46,0,0,0
252.233,0,0,0
260.395,0,0,0
268.523,0,0,0
276.696,0,0,0
284.879,0,0,0
293.058,0,0,0
301.187,0,0,0
309.349,0,0,0
317.528,0,0,0
325.654,0,0,0
333.827,0,0,0
342.105,0,0,0
350.517,0,0,0
358.653,0,0,0
367.024,0,0,0
375.171,0,0,0
383.351,0,0,0
391.485,0,0,0
399.988,0,0,0
408.106,0,0,0
416.25,0,0,0
424.333,0,0,0
432.414,0,0,0
440.59,0,0,0
448.757,0,0,0
457.085,0,0,0
465.265,0,0,0
473.589,0,0,0
481.992,0,0,0
490.421,0,0,0
498.718,0,0,0
507.137,0,0,0
515.542,0,0,0
523.716,0,0,0
532.113,0,0,0
540.274,0,0,0
548.443,0,0,0
556.623,0,0,0
564.784,0,0,0
572.867,0,0,0
580.999,0,0,0
589.163,0,0,0
597.334,0,0,0
605.689,0,0,0
613.907,0,0,0
622.308,0,0,0
630.6,0,0,0
638.755,0,0,0
647.106,0,0,0
655.501,0,0,0
663.922,0,0,0
672.044,0,0,0
680.157,-0.0097072,-0.993507,1.99812
688.237,-0.00935864,-0.993296,1.9982
696.308,-0.00917404,-0.993264,1.99847
704.387,-0.00891603,-0.992985,1.99832
712.464,-0.00901871,-0.993097,1.99847
720.529,-0.00901871,-0.993097,1.99847
728.588,-0.00880817,-0.993192,1.99833
736.656,-0.00884152,-0.993037,1.99869
744.862,-0.00879882,-0.992869,1.9992
752.928,-0.00858009,-0.992981,1.99913
760.987,-0.00858009,-0.992981,1.99913
769.053,-0.00851001,-0.992931,1.99914
777.118,-0.00831854,-0.993111,1.99945
785.181,-0.00845619,-0.992847,1.99934
793.241,-0.00805483,-0.992918,1.99935
801.334,-0.00805483,-0.992918,1.99935
809.588,-0.00802774,-0.992919,1.99985
817.65,-0.00828537,-0.992697,1.99998
825.787,-0.00806341,-0.99274,2
834.169,-0.00804885,-0.992686,2.00016
842.522,-0.00804885,-0.992686,2.00016
850.652,-0.00804632,-0.992831,2.00014
858.83,-0.00811028,-0.992714,2.00028
867.351,-0.00772961,-0.99289,2.00062
875.484,-0.00765072,-0.992912,2.00106
883.883,-0.00794604,-0.992691,2.00114
891.976,-0.00794604,-0.992691,2.00114
900.121,-0.00772933,-0.99281,2.00119
908.222,-0.00764679,-0.992808,2.00127
916.32,-0.00766502,-0.992906,2.00125
924.402,-0.00770056,-0.992737,2.0014
932.529,-0.00770364,-0.992686,2.0016
940.658,-0.00770364,-0.992686,2.0016
948.801,-0.00751437,-0.99274,2.00172
956.969,-0.00727929,-0.992504,2.00186
965.148,-0.00751831,-0.992845,2.0021
973.316,-0.0073046,-0.992545,2.00214
981.675,-0.0073046,-0.992545,2.00214
989.763,-0.0076871,-0.992882,2.00242
997.89,-0.00730162,-0.99249,2.00214
1005.98,-0.00733496,-0.992755,2.00238
1014.06,-0.00742899,-0.992719,2.00221
1022.13,-0.00742899,-0.992719,2.00221
1030.21,-0.00739818,-0.992737,2.0025
1038.28,-0.00769675,-0.992814,2.00283
1046.34,-0.00739696,-0.992876,2.00277
1054.42,-0.00745698,-0.992914,2.00268
1062.51,-0.00745698,-0.992914,2.00268
1070.57,-0.00747614,-0.992886,2.0026
1078.63,-0.00738323,-0.99291,2.00283
1086.69,-0.00771671,-0.992945,2.00291
1094.79,-0.00761061,-0.993035,2.00281
