0.000513,0,0,0
99.0685,-0.0145972,-0.990394,1.97179
198.214,-0.0115431,-0.976231,1.97389
297.309,-0.0108329,-0.927781,1.99208
396.401,-0.0102556,-0.83298,2.00895
495.571,-0.0114543,-0.695915,2.01708
594.758,-0.014443,-0.528474,2.0184
693.996,-0.0178873,-0.343525,2.01661
793.423,-0.0200389,-0.15557,2.01531
892.821,-0.0224186,0.0266819,2.01499
991.9,-0.023752,0.195616,2.01453
1091.07,-0.0249656,0.347914,2.01428
1190.17,-0.0251415,0.483022,2.01318
1289.51,-0.0249738,0.590053,2.01151
1388.86,-0.0240468,0.692866,2.0103
1488.1,-0.0223145,0.778757,2.01062
1587.21,-0.0205945,0.849255,2.01363
1686.39,-0.0192253,0.905894,2.01651
1785.5,-0.0171429,0.950069,2.01828
1885.02,-0.0149341,0.983843,2.01988
1984.45,-0.0125304,1.00913,2.02111
2083.55,-0.0094755,1.02584,2.02085
2182.85,-0.00561639,1.03615,2.01881
2282.18,-0.00147073,1.0413,2.01689
2381.44,0.00296063,1.04138,2.01397
2480.71,0.00805111,1.03698,2.01064
2579.81,0.0123991,1.03087,2.00755
2679.16,0.0174087,1.02194,2.00377
2778.33,0.0220358,1.01133,2.0002
2877.46,0.0259964,0.999954,1.99679
2976.83,0.0294405,0.988137,1.9933
3075.92,0.0328446,0.976749,1.98998
3175.06,0.0354391,0.966065,1.98691
3274.19,0.0366336,0.956262,1.98432
3373.28,0.0374875,0.946825,1.98202
3472.66,0.0373227,0.938772,1.98051
3572.05,0.0366125,0.93166,1.97962
3671.41,0.0346898,0.926493,1.9788
3770.59,0.0323304,0.921629,1.97842
3869.7,0.0296268,0.91903,1.9785
3969.21,0.0264143,0.916981,1.97886
4068.5,0.0229851,0.916221,1.97926
4167.68,0.0196222,0.916742,1.97999
4267,0.0161635,0.91796,1.98089
4366.18,0.0125641,0.920168,1.98166
4465.24,0.00906535,0.922741,1.98291
4564.33,0.00514289,0.926469,1.98427
4663.75,0.00144088,0.930663,1.98582
4763.12,-0.00224664,0.93516,1.98694
4862.39,-0.00539337,0.940719,1.98844
4961.56,-0.00838104,0.94556,1.9902
5060.72,-0.0107615,0.951006,1.99158
5159.79,-0.0127326,0.956486,1.99251
5258.86,-0.0101922,0.961322,2.00076
5358.17,0.0180073,0.965379,2.02886
5457.24,0.0897144,0.96825,2.05806
5556.36,0.202476,0.970603,2.07075
