0.000578,0,0,0
8.07163,0,0,0
16.1476,-0.478791,-0.370359,0.33352
24.2163,-0.478773,-0.370362,0.333527
32.313,-0.478803,-0.37038,0.333571
40.3811,-0.478819,-0.370377,0.333585
48.4454,-0.478819,-0.370377,0.333585
56.5032,-0.478792,-0.370347,0.333531
64.5653,-0.478779,-0.370371,0.333506
72.6354,-0.4788,-0.370371,0.333558
80.6959,-0.4788,-0.370328,0.33359
88.7962,-0.4788,-0.370328,0.33359
97.0068,-0.478652,-0.370292,0.333778
105.179,-0.478779,-0.370333,0.333524
113.354,-0.478811,-0.370358,0.333585
121.747,-0.478786,-0.370364,0.33353
129.869,-0.478795,-0.370368,0.33355
138.001,-0.478795,-0.370368,0.33355
146.132,-0.478788,-0.370363,0.333577
154.426,-0.478828,-0.370354,0.333606
162.538,-0.478655,-0.370276,0.333779
170.665,-0.478753,-0.370349,0.333515
178.789,-0.478753,-0.370349,0.333515
187.103,-0.478668,-0.37033,0.333736
195.185,-0.478824,-0.370378,0.333572
203.348,-0.478623,-0.370315,0.333742
211.506,-0.478817,-0.37037,0.333589
219.6,-0.478817,-0.37037,0.333589
227.69,-0.478649,-0.370326,0.333777
235.828,-0.478793,-0.370358,0.333523
243.994,-0.478819,-0.370343,0.333581
252.182,-0.478804,-0.370339,0.333584
260.292,-0.478809,-0.370322,0.333587
268.734,-0.478809,-0.370322,0.333587
277.09,-0.478793,-0.370364,0.333582
285.497,-0.478818,-0.370354,0.333573
293.929,-0.478826,-0.370346,0.333554
302.311,-0.478803,-0.370336,0.333579
310.471,-0.478803,-0.370336,0.333579
318.804,-0.478808,-0.370337,0.333578
327.13,-0.478819,-0.370337,0.333588
335.349,-0.47882,-0.370342,0.333594
343.732,-0.478828,-0.370363,0.333599
352.01,-0.478809,-0.37032,0.333579
360.175,-0.478809,-0.37032,0.333579
368.541,-0.478788,-0.370321,0.333583
376.852,-0.478762,-0.37048,0.333398
385.247,-0.478829,-0.370337,0.333609
393.668,-0.478786,-0.370336,0.33354
401.858,-0.478779,-0.370358,0.333525
409.996,-0.478779,-0.370358,0.333525
418.418,-0.478652,-0.370314,0.333764
426.577,-0.478802,-0.37037,0.333566
434.901,-0.478806,-0.370319,0.333578
443.333,-0.478649,-0.370309,0.333764
451.488,-0.478782,-0.370357,0.333535
460.015,-0.478782,-0.370357,0.333535
468.361,-0.478654,-0.370327,0.333792
476.546,-0.478638,-0.37031,0.333695
484.919,-0.478807,-0.370369,0.333581
493.097,-0.478808,-0.370352,0.333597
501.232,-0.478781,-0.370371,0.33352
509.615,-0.478781,-0.370371,0.33352
518.026,-0.478635,-0.370292,0.333789
526.335,-0.478635,-0.370303,0.33377
534.942,-0.478654,-0.370299,0.333778
543.515,-0.478764,-0.370321,0.333525
551.776,-0.478777,-0.370362,0.333525
560.079,-0.478777,-0.370362,0.333525
568.387,-0.478644,-0.37031,0.33379
576.65,-0.478645,-0.370316,0.333752
585.033,-0.478828,-0.370324,0.333613
593.453,-0.478835,-0.370353,0.33359
601.86,-0.478812,-0.370342,0.333581
610.3,-0.478812,-0.370342,0.333581
618.602,-0.478831,-0.370348,0.333585
626.906,-0.478799,-0.370349,0.33358
635.465,-0.478758,-0.370372,0.333512
643.623,-0.478672,-0.370308,0.33377
651.77,-0.478638,-0.370333,0.333778
660.049,-0.478638,-0.370333,0.333778
668.378,-0.47884,-0.370352,0.333623
676.718,-0.478803,-0.370322,0.333609
684.873,-0.478752,-0.370343,0.333525
693.029,-0.478652,-0.370307,0.33376
701.157,-0.478794,-0.370325,0.33357
709.34,-0.478794,-0.370325,0.33357
717.693,-0.478661,-0.37035,0.33377
725.756,-0.478833,-0.370347,0.333587
734.159,-0.478819,-0.370359,0.333617
742.551,-0.478622,-0.370291,0.333724
750.698,-0.478833,-0.370377,0.333593
759.101,-0.478833,-0.370377,0.333593
767.484,-0.478757,-0.370341,0.333513
775.629,-0.478622,-0.370321,0.333735
783.726,-0.478821,-0.370341,0.333589
791.908,-0.478828,-0.370328,0.333594
800.076,-0.478611,-0.370316,0.33372
808.244,-0.478611,-0.370316,0.33372
816.417,-0.47863,-0.370295,0.333774
824.549,-0.478817,-0.370341,0.333603
832.726,-0.478815,-0.370344,0.333598
841.103,-0.478807,-0.370312,0.333579
849.241,-0.478575,-0.370438,0.333574
857.63,-0.478575,-0.370438,0.333574
865.981,-0.478777,-0.370339,0.333591
874.386,-0.478805,-0.370341,0.333584
882.909,-0.47883,-0.370339,0.333599
891.286,-0.478773,-0.370356,0.333518
899.386,-0.47882,-0.370327,0.333603
907.593,-0.47882,-0.370327,0.333603
915.85,-0.4788,-0.370358,0.333606
924.107,-0.478823,-0.370351,0.3336
